subject,canonical,candidate,decision,confidence,review_source,binding_status,reason,fact_id
main/melee/lb/lbcollision:lbColl_80007DD8,lbColl_80007DD8,lbColl_CalcShieldHitDirection,normalize,0.62,audit-4,function_binding_required,source explicitly states this candidate; alternatives flag comes from explanatory prose,fact:02e890bd-c2a6-4203-9a89-6db79c7d069b
main/melee/gr/grlast:grLast_8021ADC8,grLast_8021ADC8,stageGObj7_Callback1,normalize,0.91,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:02edeb9c-9413-4176-8a22-e710cfff843c
main/melee/ft/kinds/ftCommon/ftCo_HammerWait:ftCo_800C555C,ftCo_800C555C,ftCo_Hammer_ClearHitboxes,normalize,0.68,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:02ef7400-050e-49fe-8d0f-1a058f5324d6
main/melee/it/kinds/ityoshiegglay:it_27CF_UnkMotion1_Coll,it_27CF_UnkMotion1_Coll,itYoshiEggLay_Fall_Coll,normalize,0.68,audit-4,function_binding_required,source explicitly states this candidate,fact:02f284be-0ac7-45af-ae1a-60196fdebdeb
main/melee/ft/ftcoll:ftColl_8007699C,ftColl_8007699C,ftColl_ResolveClank,normalize,0.8,audit-1,function_binding_required,Text states a preferred candidate; alternatives are retained.,fact:02f4221f-05c7-44ef-9f47-97eafe60a9cf
main/melee/gm/gmmain_lib:gmMainLib_8015D7D4,gmMainLib_8015D7D4,gmMainLib_GetCruelHighscore,normalize,0.93,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:02f45cba-6d30-412c-81e2-2cfe5f7457cc
main/melee/it/kinds/ithouou:it_802D2B4C,it_802D2B4C,itHouou_UnkMotion5_Accessory,normalize,0.88,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:02fe2f01-0ea8-4d4b-8aac-e4cf18679683
main/melee/pl/plbonuslib:fn_8003F294,fn_8003F294,plBonusLib_UpdatePeriodicBonuses,normalize,0.76,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:0308a603-effa-47b3-913b-0ec9326595c0
main/melee/mp/mplib:mpLib_8004ED5C,mpLib_8004ED5C,mpLineGetExpandedEndpoints,normalize,0.55,audit-4,function_binding_required,source explicitly states this candidate,fact:030f8ff0-3e9b-4225-aafb-5af7ea787868
main/melee/it/kinds/itlizardon:it_802CB93C,it_802CB93C,itLizardon_Logic33_Destroyed,normalize,0.87,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:03101b35-022a-4193-a2d0-6fa6ce3372cf
main/melee/ft/ftcoll:ftColl_80078754,ftColl_80078754,ftColl_RegisterGrabHit,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03113dda-ffec-4f17-ae19-bb8f2db06517
main/melee/cm/camera:Camera_80030758,Camera_80030758,Camera_GetBackgroundColor,normalize,0.96,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:0314669a-db30-42fd-bedb-f41f03335b81
main/melee/it/kinds/ittincle:itTincle_UnkMotion5_Anim,itTincle_UnkMotion5_Anim,itTincle_Ascent_Anim,normalize,0.68,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:0324ebd0-6305-4032-855e-381f9f7abb90
main/melee/it/it_2725:it_80272674,it_80272674,itEnableHitbox,normalize,0.82,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:033146ec-6dbe-47b2-af2e-a462c9b1172e
main/melee/ft/kinds/ftPopo/ftpopospecialhi:ftPp_SpecialHi_80122348,ftPp_SpecialHi_80122348,ftPp_SpecialHiThrow_1_Enter,normalize,0.92,regex_no_flags,function_binding_required,Recognized function_named form; no lexical audit flags.,fact:033410dd-88fa-46fc-a9df-147367bbb742
main/melee/gr/ground:Ground_801C2C8C,Ground_801C2C8C,Ground_IsCObjRegistered,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:0335e528-3030-42f1-bddf-b3042fea6417
main/melee/pl/plbonuslib:pl_80040A30,pl_80040A30,plBonusLib_GetAerialAttackCount,normalize,0.9,audit-4,function_binding_required,source explicitly states this candidate,fact:033651d4-11b3-4ae4-9a19-6059caff8b8f
main/melee/gr/grcastle:grCastle_801D0D24,grCastle_801D0D24,grCastle_RandomizeWindScale,normalize,0.77,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03396a82-e190-4b5b-8698-2d9f86978444
main/melee/mn/mnlanguage:.bss,.bss,model_desc,not_symbol,0.99,audit-4,non_function_binding_required,"subject is a section label, so this is not a function-symbol rename",fact:034d201b-135f-4f9d-be49-87cd11143759
main/melee/vi/vi1101:fn_8031F600,fn_8031F600,vi1101_RunFrame,normalize,0.97,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:03527b67-bbd4-45e8-ac2f-cc7cd44abe34
main/melee/gr/grtkoopa:grTKoopa_802218F8,grTKoopa_802218F8,grTKoopa_GObj1_Callback2,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:0356bb29-31d8-4aa7-be5a-8d51b3705490
main/melee/ft/kinds/ftCrazyHand/ftcrazyhandtagcancel:ftCh_GrabUnk1_8015B8FC,ftCh_GrabUnk1_8015B8FC,ftCh_GrabUnk1_EnterWait1,normalize,0.66,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:035c8fbc-b477-4f20-869e-ba4aa1187cd8
main/melee/it/kinds/itnokonoko:itNokonoko_UnkMotion10_Coll,itNokonoko_UnkMotion10_Coll,itNokonoko_Thrown_Coll,normalize,0.93,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03604fd6-c0f4-4bd5-9139-73496d1c400a
main/melee/gr/grgarden:grGarden_80203248,grGarden_80203248,grGarden_Klaptrap_Callback1,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03740b42-4500-42a8-8bd4-f8ae498e5e44
main/melee/mn/mnname:IsNameUnique,IsNameUnique,IsNameInUse,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03758d7d-b584-42b5-b00e-03d157e0cb3f
main/melee/if/soundtest:un_80300FEC,un_80300FEC,smSoundTestTanigutiMeleeStart,normalize,0.53,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:037768f3-8af8-41f3-974d-82e04fb290c2
main/melee/gm/gm_1601:fn_80160400,fn_80160400,gm_GetVictoryTheme,normalize,0.88,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03876a2f-3c5b-4da4-b9d1-c0236c5a3c2a
main/melee/it/kinds/itlinkbow:it_802AF1A4,it_802AF1A4,itLinkBow_Spawn,normalize,0.86,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:0390252d-87a8-403b-bb07-970c1e72e045
main/melee/gm/gmtitle:gmTitle_801A18D4,gmTitle_801A18D4,gmTitle_CameraEraseCallback,normalize,0.74,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03936cdc-2826-4d14-8f12-058f265745d1
main/melee/ft/kinds/ftMasterHand/ftmasterhandwait10:ftMh_MS_341_8014FE10,ftMh_MS_341_8014FE10,ftMh_Init_8014FE10,no_name,0.94,audit-1,function_binding_required,"Candidate is still an address-derived placeholder, not a recovered name.",fact:039575b2-bf72-4d53-a1bb-3197b48ce09f
main/melee/gr/grtzelda:grTZelda_80224084,grTZelda_80224084,grTZelda_GObj1_Callback0,normalize,0.9,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:039965f1-e774-4adb-84b1-96486eae38a6
main/melee/gr/grgreatbay:grGreatBay_801F4650,grGreatBay_801F4650,grGreatBay_MainStage_Callback1,normalize,0.72,audit-1,function_binding_required,Text states a preferred candidate; alternatives are retained.,fact:039fb8ac-7f00-4a61-8ed3-6c1c422be056
main/melee/ft/kinds/ftCommon/ftCo_YoshiEgg:ftCo_800BC3D0,ftCo_800BC3D0,ftCo_YoshiEgg_OnHit2,normalize,0.74,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:03a90fc8-1f8f-4834-b824-b62ebdc1a098
main/melee/gr/grpstadium:grStadium_801D1570,grStadium_801D1570,grStadium_GObj5_OnInit,normalize,0.88,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:03a9219f-1f6d-4f56-a74e-24f0f3b3b111
main/melee/ft/ftcommon:ftCommon_8007ECD4,ftCommon_8007ECD4,ftCommon_RemoveRumbleId,normalize,0.84,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:03ad7c65-70d2-48ac-92ee-8c9c6bb372e6
main/melee/lb/lb_0219:fn_800219E4,fn_800219E4,lbBgFlash_OnUserDataRemove,normalize,0.88,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03b52dac-c2e3-4a4d-8b4b-3d386055f10b
main/sysdolphin/baselib/gobj:HSD_GObj_80390ED0,HSD_GObj_80390ED0,HSD_GObj_SetTextureCamera,normalize,0.82,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:03b66c99-696e-401c-991b-9c014e1621b3
main/dolphin/os/OSFont:.sdata,.sdata,fontEncode,normalize,0.99,extract-2,non_function_binding_required,Explicit authored identifier.,fact:03bad8af-9112-41d3-9232-b98cd3f754d4
main/melee/it/kinds/itkinoko:itKinoko_UnkMotion1_Coll,itKinoko_UnkMotion1_Coll,itKinoko_Fall_Coll,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03c1c8f0-e685-48f4-879e-b7a1b875f81e
main/melee/gr/grtdrmario:grtDrMario_802206D4,grtDrMario_802206D4,grtDrMario_GObj2_Callback0,normalize,0.91,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:03c87f4c-ceef-4c42-ac8f-786fa02656dc
main/melee/ft/kinds/ftCommon/ftCo_CaptureWaitKoopa:ftCo_800BCC20,ftCo_800BCC20,ftCo_CaptureWaitKoopa_Enter,normalize,0.94,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:03cb3876-c710-474f-9471-c37e5dfd0038
main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_80092E50,ftCo_80092E50,ftCo_Guard_OnShieldHit,normalize,0.86,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:03cc19f7-9836-4864-86b5-4b2508b7db9b
main/melee/gm/gm_1601:fn_80166A8C,fn_80166A8C,gm_QuantizeFloatToU16,normalize,0.62,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03cc3278-1931-480b-b243-4bb017520603
main/melee/gm/gmregtyfall:gm_801A68D8,gm_801A68D8,gm_ToyFall_SetupPlayer,normalize,0.72,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:03d291fd-57f5-4252-adcf-99a409098f53
main/melee/lb/lbdvd:lbDvd_80017740,lbDvd_80017740,lbDvd_RegisterPreloadEntry,normalize,0.8,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:03d9a232-603e-45a5-8229-dcca57e98c00
main/melee/gm/gm_16F1:fn_80172FAC,fn_80172FAC,gm_HasAllOtherCharacterCompletions,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:03e73dd6-7d25-4ea1-a21c-533ad335048f
main/melee/gr/granime:grAnime_801C86D4,grAnime_801C86D4,grAnime_ResetJointByIndex,normalize,0.81,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:03f542a4-043c-4b08-9b5f-53ae536df72a
main/melee/gr/grcorneria:grCorneria_801E2AF4,grCorneria_801E2AF4,grCorneria_AbortStarFoxSmashTaunt,normalize,0.82,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:0400d724-5a3d-4b7d-ae24-95af1236b904
main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin:ftKb_PrSpecialN_Anim,ftKb_PrSpecialN_Anim,ftKb_PrSpecialAirNStartTurn_Anim,normalize,0.97,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:04020adb-7019-40c2-aa0c-b709ff37ff60
main/melee/mp/mplib:mpLib_800581DC,mpLib_800581DC,mpJointRebuildConnectionPair,normalize,0.72,audit-4,function_binding_required,source explicitly states this candidate,fact:040a1644-3e0d-428b-803b-8592deae5c98
main/melee/ft/kinds/ftYoshi/ftyoshispecialhi:fn_8012E44C,fn_8012E44C,ftYs_SpecialAirHi_AirToGround,normalize,0.92,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:0412c5ca-40c7-4e41-854c-31a1a7abe176
main/melee/gm/gmmain_lib:gmMainLib_8015DAB4,gmMainLib_8015DAB4,gmMainLib_SetBonusObtained,normalize,0.71,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:042f935d-e9fd-43c3-b040-246255eaa839
main/melee/gr/grgarden:grGarden_80202F40,grGarden_80202F40,stageGObj4_Callback3,normalize,0.9,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:042fdf7e-d4b3-414e-8a6f-cae5db63203a
main/melee/it/kinds/ittaru:itTaru_UnkMotion3_Anim,itTaru_UnkMotion3_Anim,itTaru_Fall_Anim,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:0431730e-3243-4725-9441-8c766ddf012d
main/melee/ft/ftcommon:ftCommon_8007CADC,ftCommon_8007CADC,ftCommon_ApplyGroundAccelerationFromLStick,normalize,0.72,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:0437b9a8-ef0c-4bf4-9cb6-6c1588055114
main/melee/ft/ftlib:ftLib_80086E68,ftLib_80086E68,ftLib_StopItemRumble,normalize,0.79,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:043de0c9-2f14-4eb2-a7fa-862773cb04d5
main/melee/db/dbeffect:.sbss,.sbss,db_MiscVisualEffectsStatus,normalize,0.96,extract-2,non_function_binding_required,Explicit unit datum.,fact:04499370-b85e-4c93-b634-4421f8ab506f
main/melee/gr/grpura:grPura_80211CFC,grPura_80211CFC,grPura_OnDemoInit,normalize,0.94,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:044a229c-33d1-41a7-973a-d0f39b513c82
main/melee/gr/grtemblem:grTRoy_802246C8,grTRoy_802246C8,grTRoy_OnTouchLine,normalize,0.98,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:04544728-f9c1-4a8b-8692-867977636eb3
main/melee/it/kinds/itnesspkthunderball:it_802AC338,it_802AC338,itNessPKThunderball_Logic26_Absorbed,normalize,0.9,audit-3,function_binding_required;duplicate_candidate_in_unit,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:0464c6b9-74e3-4f41-a16d-f6b96fca2ae4
main/melee/it/kinds/itwstar:.data,.data,,ambiguous,0.9,extract-4,non_function_binding_required,two capitalization variants,fact:0468f7cd-b61c-4eff-b61b-370e349aa437
main/melee/gr/grtpurin:grTPurin_802234CC,grTPurin_802234CC,stageGObj1_Callback1,normalize,0.96,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:04697629-1c7a-46e3-be17-80101446435c
main/melee/ft/kinds/ftCommon/ftCo_CatchCut:ftCo_800DA698,ftCo_800DA698,ftCo_CatchCut_Enter,normalize,0.9,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:047a4009-2d45-49b4-b558-bf9569207fa5
main/melee/db/dbitem:fn_EnableShowCoinPickupRange,fn_EnableShowCoinPickupRange,db_EnableShowCoinPickupRange,normalize,0.78,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:047f6b36-61be-4113-9908-3840d1588c2f
main/melee/ft/kinds/ftKirby/ftkirby:ftKb_SpecialN_800EFA40,ftKb_SpecialN_800EFA40,ftKb_SpecialN_LoadHat,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:04842206-68ec-4175-8a97-7b1f6e3fa2ed
main/melee/gr/grkongo:grKongo_801D5FD4,grKongo_801D5FD4,stageGObj4_Callback1,normalize,0.9,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:0488f9a1-796a-417a-9a4c-caab60aee4b5
main/melee/ft/kinds/ftCommon/ftCo_ItemParasolDamageFall:ftCo_800CF4DC,ftCo_800CF4DC,ftCo_ItemParasolDamageFall_Enter,normalize,0.93,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:048e8d82-5d4b-426a-ae1b-9f17b2c7a486
main/melee/gr/grgreens:grGreens_802134F4,grGreens_802134F4,grGreens_OnLoad,normalize,0.96,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:04bccf01-4760-4093-97f1-ef6892269798
main/melee/sfx/crowdsfx:un_80321CA4,un_80321CA4,CrowdSFX_PlayReactionSFX,normalize,0.72,audit-4,function_binding_required,source explicitly states this candidate,fact:04d40477-5176-4645-92d3-cd3d9053f173
main/melee/ft/kinds/ftMasterHand/ftmasterhandwait10:ifStage251,ifStage251,ftMh_Wait1_0_EnterStage251,normalize,0.66,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:04d6c04a-e011-407a-8de1-1ef518df964b
main/melee/gm/gm_1736:.data,.data,,ambiguous,0.8,extract-2,non_function_binding_required,Section names two arrays.,fact:04d876f6-c1eb-4f5a-89b6-34e8d5024201
main/melee/it/kinds/itseakneedlethrown:itSeakneedlethrown_UnkMotion1_Coll,itSeakneedlethrown_UnkMotion1_Coll,itSeakNeedleThrown_Drop_Coll,normalize,0.76,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:04dd24c8-9374-4781-9a31-a82866e83bb4
main/melee/lb/lbaudio_ax:lbAudioAx_80024E50,lbAudioAx_80024E50,lbAudioAx_SetPause,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:04e01b22-9444-4ed5-817a-909654982161
main/sysdolphin/baselib/hsd_393C:hsd_80393DA0,hsd_80393DA0,HSD_ReportConsoleInit,normalize,0.78,audit-4,function_binding_required,source explicitly states this candidate,fact:04e54192-a5a1-4c32-b1de-e5abbe15decd
main/melee/gm/gm_16AE:fn_8016C4F4,fn_8016C4F4,gm_CalculateMatchBonuses,normalize,0.79,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:04e756cf-453a-4dfb-a3cc-bcacd0582c90
main/melee/gm/gmmain_lib:gmMainLib_8015FA34,gmMainLib_8015FA34,gmMainLib_PostLoadInit,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:04ea1344-ea3a-434a-9255-298892d9f6cc
main/melee/ft/kinds/ftCommon/ftCo_0A01:ftCo_800A96B8,ftCo_800A96B8,ftCo_CpuRecoverSpecial,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:04f06684-c559-472c-9169-ae70fc7151fb
