id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,matched_in
fact:1dcd1635-7d21-4dc6-9810-f2f5ac78e89a,target:function:main/melee/it/kinds/itfreeze:itFreeze_UnkMotion0_Coll,,data_flow,"Reads `Item.ground_or_air`, `CollData.env_flags`, the Freezie-specific signed slide-speed field `xDD4_itemVar.freeze.x0`, the terrain-response vector at `xDD4_itemVar.freeze.x4`, and `facing_dir`. Terrain helpers refresh collision and surface data; side-contact flags negate facing and the signed speed; `x40_vel.x` is then written as signed speed multiplied by the terrain-response Y component, and the JObj's Z rotation is written from the terrain angle with a sign selected by facing.","Every stated input, transformation, and output appears explicitly in the matched body. This captures the routine's mechanical flow without assigning unsupported semantic names to the still-unnamed Freezie fields.",0.98,2026-09-02T02:50:29.596Z,itFreeze_UnkMotion0_Coll,main/melee/it/kinds/itfreeze:itFreeze_UnkMotion0_Coll,main/melee/it/kinds/itfreeze,function,current,,,,rationale
fact:1e0d4203-0eea-4b2c-a00b-e819842c4077,target:function:main/melee/it/kinds/ittaru:itTaru_Logic2_Thrown,,inferred_type,Item thrown-event callback with signature `void (Item_GObj*)`.,"The matched definition returns void, accepts one `Item_GObj*`, retrieves the associated Item, and is explicitly named as the Logic2 thrown callback.",0.99,2026-09-02T01:57:26.218Z,itTaru_Logic2_Thrown,main/melee/it/kinds/ittaru:itTaru_Logic2_Thrown,main/melee/it/kinds/ittaru,function,current,,,,rationale
fact:1e1216e2-9ab0-49eb-bc3d-6237b34cacd4,target:function:main/melee/ft/ftdata:ftData_80085820,,state_behavior,"Acts as a lazy per-costume cache initializer. A non-null `joint` suppresses all loading on later calls. A null `joint` triggers synchronous archive acquisition and mandatory joint-symbol resolution; material-animation resolution is included only when a symbol name is declared, otherwise its cache field is explicitly set to null. Missing requested symbols are fatal in the delegated archive resolver.","The entire body is guarded by `joint == NULL`, making the joint pointer the initialized-state sentinel. The inner branch controls whether a material-animation destination is included, and the resolved archive helper reports and asserts when any supplied public symbol cannot be found.",0.99,2026-09-02T08:08:16.037Z,ftData_80085820,main/melee/ft/ftdata:ftData_80085820,main/melee/ft/ftdata,function,current,,,,value
fact:208ea3f4-2cef-4a68-a6b8-0b812d1b323c,target:function:main/melee/it/kinds/itoldkuri:itOldKuri_Logic29_EvtUnk,,game_mapping,"Provides an item-system event hook for Melee's Goomba enemy. The wrapper does not reveal which visible Goomba interaction triggers the event, so it cannot be tied specifically to contact damage, stomping, taking damage, defeat, container emergence, or another individual mechanic.","The source identifies the callback as belonging to `OldKuri`, and SmashWiki identifies Goomba's Japanese name as `Kuribō` and documents its Melee behaviors. Because the callback only delegates to a shared helper, the supported mapping is to Goomba event integration generally rather than to any one visible interaction.",0.93,2026-09-02T02:07:52.064Z,itOldKuri_Logic29_EvtUnk,main/melee/it/kinds/itoldkuri:itOldKuri_Logic29_EvtUnk,main/melee/it/kinds/itoldkuri,function,current,,,,rationale
fact:20a59e80-767c-40da-a75f-8cb26f6b86ef,target:function:main/melee/ft/kinds/ftGameWatch/ftgamewatchattackair:ftGw_AttackAirN_ItemCheckTurtleRemove,,purpose,Determines whether Mr. Game & Watch's Turtle prop item may be removed by checking whether its owning fighter has left the back-aerial state family.,"The function is named as the Turtle removal check and returns false throughout the back-aerial-to-back-aerial-landing motion-state interval, but true outside it. This makes a true result the permission to remove the prop after the move family ends.",0.98,2026-09-01T23:45:10.472Z,ftGw_AttackAirN_ItemCheckTurtleRemove,main/melee/ft/kinds/ftGameWatch/ftgamewatchattackair:ftGw_AttackAirN_ItemCheckTurtleRemove,main/melee/ft/kinds/ftGameWatch/ftgamewatchattackair,function,current,,,,rationale
fact:21e88ffe-dbe2-423b-bed5-6c9e3a722a5c,target:data:main/melee/gm/gm_17BA:.data,,purpose,Stores the two localized sets of default labels used to identify result-player slots 1 through 4 when no persistent player name is assigned.,The section defines two four-entry label tables. The shared result-label resolver selects one table according to the saved language and indexes it by the requested target slot specifically when the target standing's name identifier is the unnamed sentinel 0x78.,0.99,2026-09-02T12:39:05.624Z,.data,main/melee/gm/gm_17BA:.data,main/melee/gm/gm_17BA,data,current,,,,value
fact:22400090-ca11-4c43-af32-330631fefac7,target:function:main/melee/ft/kinds/ftYoshi/ftyoshispecials:ftYs_SpecialAirSLoop_1_IASA,,data_flow,"Reads the fighter's Yoshi attributes `x48` and `x4C`, subtracts `x4C` from `x48`, compares the result with `fp->mv.ys.specials.x0`, and combines that guard with the fighter input bit `HSD_PAD_B`; on success it passes the fighter object and constants `0`, `0x440012`, and `0.0F` to `ftYs_SpecialS_8012F0DC`.","Every input, intermediate value, guard, and outgoing call argument is explicit in the matched source, so this claim preserves the demonstrated flow without assigning unsupported semantic names to the still-unknown attribute fields.",0.99,2026-09-02T01:37:35.721Z,ftYs_SpecialAirSLoop_1_IASA,main/melee/ft/kinds/ftYoshi/ftyoshispecials:ftYs_SpecialAirSLoop_1_IASA,main/melee/ft/kinds/ftYoshi/ftyoshispecials,function,current,,,,rationale
fact:22469907-1031-4a52-b46c-627b26ee79d7,target:function:main/melee/it/kinds/itleadead:itLeadead_UnkMotion17_Coll,,state_behavior,"While ReDead motion state 17 is active, this callback performs no local transition, timer update, or guard logic; each invocation runs the shared map-collision check and returns its boolean result. The surrounding state keeps its animation callback active indefinitely and applies fall-speed acceleration every physics update, so this callback supplies collision status for that gravity-driven state.","The target is an unconditional one-call wrapper with no local state mutation beyond its callee's collision processing. The adjacent motion-17 callbacks show that animation returns false and physics subtracts the configured fall speed from vertical velocity, grounding the callback's role within the complete state behavior without assigning an unsupported gameplay name to motion 17.",0.96,2026-09-02T03:17:52.470Z,itLeadead_UnkMotion17_Coll,main/melee/it/kinds/itleadead:itLeadead_UnkMotion17_Coll,main/melee/it/kinds/itleadead,function,current,,,,rationale
fact:24a040d7-52e3-49ac-b668-3c52f68cb852,target:function:main/melee/it/kinds/itleadead:it_802E8CD8,,game_mapping,"Implements the ReDead enemy's response to being attacked: hits contribute to cumulative damage, intermediate conditions select nonterminal reactions including the path into its knockdown sequence, and sufficient damage selects terminal reactions associated with defeating and removing the enemy.","The Leadead-specific callback accumulates hit contributions, compares them with fractional and full article-defined damage thresholds, and dispatches to distinct intermediate and terminal states. SmashWiki independently describes Melee's ReDead as falling down after attacks, later reviving if left down, and being defeated when enough damage is dealt. Together these sources ground the callback as the code-side decision point for those damage responses without assigning unsupported names to every internal motion.",0.95,2026-09-02T06:04:54.158Z,it_802E8CD8,main/melee/it/kinds/itleadead:it_802E8CD8,main/melee/it/kinds/itleadead,function,current,,,,rationale
fact:2571792b-ef95-4d34-a49e-819d79472533,target:function:main/melee/it/kinds/itlgun:itLgun_UnkMotion0_Anim,,purpose,Serves as the animation-phase callback for Ray Gun motion state 0. It deliberately performs no animation-dependent work and always reports false to the item state dispatcher.,"The complete matched function is named as motion 0's animation callback, accepts the item object expected by such a callback, ignores it, and unconditionally returns false. The exact-opcode analogs likewise establish that its generated behavior is the generic side-effect-free constant-false shape, rather than an omitted call or state mutation.",0.98,2026-09-02T01:27:38.681Z,itLgun_UnkMotion0_Anim,main/melee/it/kinds/itlgun:itLgun_UnkMotion0_Anim,main/melee/it/kinds/itlgun,function,current,,,,rationale
fact:25a99048-1f24-4604-896a-d936b9bfd423,target:function:main/sysdolphin/baselib/synth:dropcallback,,data_flow,"Consumes the dropped AXVPB, removes its first occurrence from HSD_Synth_804C28E0, and uses its index to locate hsd_SynthSFXNodes. A secondary-node sentinel redirects processing through voice[0] to the primary node. The primary node may supply x0 to driverInactivatedCallback; its voice array then supplies sibling AXVPBs to the queue while every associated node entry has x0 cleared.","Each stage is explicit in the body: argument-to-node lookup, queue removal, secondary-to-primary indirection, callback output, sibling queue insertion, and node-table invalidation. This describes both the origins and consumers of the routine's inputs and outputs without assigning unsupported names to the remaining unknown fields.",0.99,2026-09-02T12:51:52.729Z,dropcallback,main/sysdolphin/baselib/synth:dropcallback,main/sysdolphin/baselib/synth,function,current,,,,rationale
fact:266925f6-55ce-4ef6-816b-5761f9fec10e,target:function:main/melee/gr/grtseak:grTSeak_80223A84,,inferred_type,"Ground game-object process callback with signature `void (Ground_GObj*)`, installed in the process slot of stage object 2's `StageCallbacks` entry.","The current TSeak table places the function in the third slot of record 2, its current definition has a `void (Ground_GObj*)` signature, and the equivalent Falco table position is explicitly named as a GObj process callback.",0.99,2026-09-04T23:12:43.143Z,grTSeak_80223A84,main/melee/gr/grtseak:grTSeak_80223A84,main/melee/gr/grtseak,function,current,,,,rationale
fact:26e8c77d-2d55-4662-8fba-ddc8c41c618a,target:function:main/melee/ft/kinds/ftCommon/ftCo_AirCatch:ftCo_AirCatch_IASA,,purpose,"Provides the AirCatch action state's intentionally empty IASA callback, so this callback introduces no input-driven interrupts or action-state transitions while the fighter is in the pre-hit AirCatch phase.","The complete matched definition is an empty function named as the AirCatch IASA callback. Because it neither examines the fighter nor calls a transition routine, it deliberately contributes no IASA processing for this state.",0.98,2026-09-02T03:41:04.584Z,ftCo_AirCatch_IASA,main/melee/ft/kinds/ftCommon/ftCo_AirCatch:ftCo_AirCatch_IASA,main/melee/ft/kinds/ftCommon/ftCo_AirCatch,function,current,,,,rationale
fact:279c494e-722a-4502-9029-c06f10657413,target:function:main/melee/ft/kinds/ftCommon/ftCo_KinokoGiantEnd:Fighter_SuperMushroomEnd,,state_behavior,"If `fn_800D2818(fp)` is false, returns `0` without entering an end state. Otherwise, a grounded fighter enters `ftCo_800D1BA0(gobj, 0)`, an airborne fighter enters `ftCo_800D1D10(gobj, 0)`, and the function returns `1`.","This is the function's complete guard and transition structure, stated without assigning an unsupported semantic name to the unresolved predicate or transition helpers.",0.99,2026-09-02T04:30:45.867Z,Fighter_SuperMushroomEnd,main/melee/ft/kinds/ftCommon/ftCo_KinokoGiantEnd:Fighter_SuperMushroomEnd,main/melee/ft/kinds/ftCommon/ftCo_KinokoGiantEnd,function,current,,,,rationale
fact:27fbff1f-ccde-442a-98ad-b134f1024d26,target:function:main/melee/pl/plbonus:fn_8003CC84,,state_behavior,"If `gm_8016B1EC()` is true, the function records no flags. Otherwise it runs four player-bookkeeping helpers and proceeds only when `Player_8003221C(player)` is nonzero. It then awards motion-dependent flags 0x89, 0x8C, or 0x8D; under additional mode guards awards stage-dependent flag 0x8F, 0x8E, or 0x90; and, only while the fighter is outside the broad death/KO motion family, tests fighter and player-table conditions for 0x8B, 0x8A, 0xA7, 0xA8, 0xA9, and 0xBE. In that same non-death branch it sets 0x92 at exactly zero damage and sets 0x91 when the decimal damage digits are equal as either a nonzero three-digit value or a two-digit value with no hundreds digit.","The matched body directly establishes the nested guards, switches, six-player scan, and damage-digit calculation. The known role of `ftLib_8008732C` identifies the innermost guard as exclusion of death/KO states, while no evidence supports assigning display names to the remaining internal decision IDs.",0.99,2026-09-02T08:02:41.682Z,fn_8003CC84,main/melee/pl/plbonus:fn_8003CC84,main/melee/pl/plbonus,function,current,,,,rationale
